phase,method_or_variant,instance,seed,command,status,started_at,finished_at,runtime_seconds,return_code,output_dir,log_path,error_message
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,109,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 109 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s109 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:08:48+00:00,2026-09-04T14:10:29+00:00,101.6872875,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s109,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s109.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,110,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 110 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s110 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:08:48+00:00,2026-09-04T14:10:26+00:00,98.3103559,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s110,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s110.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,111,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 111 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s111 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:12+00:00,2026-09-04T14:11:44+00:00,92.0305029,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s111,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s111.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,112,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 112 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s112 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:17+00:00,2026-09-04T14:11:56+00:00,98.4881882,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s112,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s112.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,113,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 113 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s113 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:19+00:00,2026-09-04T14:12:21+00:00,121.7929821,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s113,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s113.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,114,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 114 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s114 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:21+00:00,2026-09-04T14:12:22+00:00,120.574514,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s114,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s114.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,115,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 115 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s115 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:23+00:00,2026-09-04T14:12:14+00:00,111.0577525,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s115,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s115.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,116,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 116 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s116 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:26+00:00,2026-09-04T14:12:21+00:00,114.6988779,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s116,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s116.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,117,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 117 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s117 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:29+00:00,2026-09-04T14:12:52+00:00,142.3854412,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s117,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s117.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,118,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 118 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s118 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:29+00:00,2026-09-04T14:12:38+00:00,128.2201386,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s118,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s118.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,119,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 119 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s119 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:30+00:00,2026-09-04T14:12:31+00:00,120.8634861,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s119,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s119.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,120,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 120 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s120 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:10:31+00:00,2026-09-04T14:12:22+00:00,111.4216272,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s120,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s120.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,121,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 121 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s121 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:11:44+00:00,2026-09-04T14:13:57+00:00,133.5098776,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s121,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s121.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,122,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 122 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s122 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:11:56+00:00,2026-09-04T14:14:36+00:00,160.1896623,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s122,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s122.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,123,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 123 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s123 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:12:14+00:00,2026-09-04T14:14:05+00:00,111.0762655,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s123,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s123.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,124,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 124 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s124 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:12:21+00:00,2026-09-04T14:15:01+00:00,160.8237125,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s124,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s124.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,125,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 125 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s125 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:12:21+00:00,2026-09-04T14:14:42+00:00,141.1757819,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s125,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s125.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,126,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 126 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s126 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:12:22+00:00,2026-09-04T14:15:16+00:00,174.7312771,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s126,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s126.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,127,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 127 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s127 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:12:22+00:00,2026-09-04T14:14:35+00:00,132.8254116,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s127,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s127.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,128,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 128 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s128 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:12:31+00:00,2026-09-04T14:15:10+00:00,158.8693987,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s128,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s128.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,129,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 129 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s129 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:12:38+00:00,2026-09-04T14:15:13+00:00,155.5247655,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s129,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s129.log,
phase11,proposed_nsga2_bs,AT_S_comercial_layout_AW_3,130,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 130 --method proposed_nsga2_bs --experiment-id p11__nsga2__AT_S_AW3__s130 --output-dir results\revision_final_30seed_nofg\p11\nsga2 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T14:12:52+00:00,2026-09-04T14:15:44+00:00,172.6963965,0,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__AT_S_AW3__s130,results\revision_final_30seed_nofg\logs\p11__nsga2__AT_S_AW3__s130.log,
phase11,random_restart_bs,AT_S_comercial_layout_AW_3,101,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 101 --method random_restart_bs --experiment-id p11__rrbs__AT_S_AW3__s101 --output-dir results\revision_final_30seed_nofg\p11\rrbs --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T17:43:54+00:00,2026-09-04T17:45:29+00:00,95.2219434,0,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__AT_S_AW3__s101,results\revision_final_30seed_nofg\logs\p11__rrbs__AT_S_AW3__s101.log,
phase11,random_restart_bs,AT_S_comercial_layout_AW_3,102,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 102 --method random_restart_bs --experiment-id p11__rrbs__AT_S_AW3__s102 --output-dir results\revision_final_30seed_nofg\p11\rrbs --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T17:45:29+00:00,2026-09-04T17:47:09+00:00,100.442399,0,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__AT_S_AW3__s102,results\revision_final_30seed_nofg\logs\p11__rrbs__AT_S_AW3__s102.log,
phase11,random_restart_bs,AT_S_comercial_layout_AW_3,103,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 103 --method random_restart_bs --experiment-id p11__rrbs__AT_S_AW3__s103 --output-dir results\revision_final_30seed_nofg\p11\rrbs --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T17:45:36+00:00,2026-09-04T17:47:11+00:00,95.3738977,0,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__AT_S_AW3__s103,results\revision_final_30seed_nofg\logs\p11__rrbs__AT_S_AW3__s103.log,
phase11,random_restart_bs,AT_S_comercial_layout_AW_3,104,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 104 --method random_restart_bs --experiment-id p11__rrbs__AT_S_AW3__s104 --output-dir results\revision_final_30seed_nofg\p11\rrbs --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T17:47:06+00:00,2026-09-04T17:48:41+00:00,95.062791,0,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__AT_S_AW3__s104,results\revision_final_30seed_nofg\logs\p11__rrbs__AT_S_AW3__s104.log,
phase11,random_restart_bs,AT_S_comercial_layout_AW_3,105,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 105 --method random_restart_bs --experiment-id p11__rrbs__AT_S_AW3__s105 --output-dir results\revision_final_30seed_nofg\p11\rrbs --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T17:47:09+00:00,2026-09-04T17:48:44+00:00,94.2705123,0,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__AT_S_AW3__s105,results\revision_final_30seed_nofg\logs\p11__rrbs__AT_S_AW3__s105.log,
phase11,random_restart_bs,AT_S_comercial_layout_AW_3,106,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 106 --method random_restart_bs --experiment-id p11__rrbs__AT_S_AW3__s106 --output-dir results\revision_final_30seed_nofg\p11\rrbs --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T17:47:11+00:00,2026-09-04T17:48:45+00:00,93.8917175,0,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__AT_S_AW3__s106,results\revision_final_30seed_nofg\logs\p11__rrbs__AT_S_AW3__s106.log,
