comparison_group,method_or_variant,source_phase,source_manifest_label,source_relative_root,instance,seed,archive_scope,archive_record_count,unique_signature_count,configured_max_depth,runtime_seconds,archive_index_path,run_metadata_path,manifest_output_dir
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,demo_layout_door_left_AW_2,124,final feasible rank 0-3,13,13,28,880.0549988,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s124/runs/demo_layout_door_left_AW_2/seed_124/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s124/runs/demo_layout_door_left_AW_2/seed_124/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__DEMO_L_AW2__s124
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,demo_layout_door_left_AW_2,125,final feasible rank 0-3,12,12,28,920.8963041,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s125/runs/demo_layout_door_left_AW_2/seed_125/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s125/runs/demo_layout_door_left_AW_2/seed_125/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__DEMO_L_AW2__s125
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,demo_layout_door_left_AW_2,126,final feasible rank 0-3,11,11,28,870.387871,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s126/runs/demo_layout_door_left_AW_2/seed_126/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s126/runs/demo_layout_door_left_AW_2/seed_126/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__DEMO_L_AW2__s126
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,demo_layout_door_left_AW_2,127,final feasible rank 0-3,22,22,28,936.7949243,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s127/runs/demo_layout_door_left_AW_2/seed_127/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s127/runs/demo_layout_door_left_AW_2/seed_127/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__DEMO_L_AW2__s127
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,demo_layout_door_left_AW_2,128,final feasible rank 0-3,10,10,28,880.9543539,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s128/runs/demo_layout_door_left_AW_2/seed_128/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s128/runs/demo_layout_door_left_AW_2/seed_128/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__DEMO_L_AW2__s128
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,demo_layout_door_left_AW_2,129,final feasible rank 0-3,17,17,28,899.5696413,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s129/runs/demo_layout_door_left_AW_2/seed_129/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s129/runs/demo_layout_door_left_AW_2/seed_129/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__DEMO_L_AW2__s129
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,demo_layout_door_left_AW_2,130,final feasible rank 0-3,17,17,28,885.9619032,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s130/runs/demo_layout_door_left_AW_2/seed_130/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__DEMO_L_AW2__s130/runs/demo_layout_door_left_AW_2/seed_130/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__DEMO_L_AW2__s130
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,101,final feasible rank 0-3,22,22,30,1332.234498,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s101/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_101/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s101/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_101/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s101
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,102,final feasible rank 0-3,22,22,30,1300.363206,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s102/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_102/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s102/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_102/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s102
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,103,final feasible rank 0-3,27,27,30,1299.715369,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s103/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_103/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s103/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_103/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s103
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,104,final feasible rank 0-3,23,23,30,1355.813259,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s104/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_104/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s104/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_104/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s104
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,105,final feasible rank 0-3,22,22,30,1308.969539,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s105/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_105/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s105/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_105/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s105
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,106,final feasible rank 0-3,24,24,30,1289.170423,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s106/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_106/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s106/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_106/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s106
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,107,final feasible rank 0-3,23,23,30,1265.970961,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s107/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_107/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s107/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_107/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s107
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,108,final feasible rank 0-3,24,24,30,1265.849021,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s108/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_108/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s108/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_108/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s108
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,final feasible rank 0-3,23,23,30,1316.738229,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s109/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_109/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s109/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_109/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s109
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,110,final feasible rank 0-3,24,24,30,1293.511352,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s110
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,111,final feasible rank 0-3,27,27,30,1332.974295,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s111
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,112,final feasible rank 0-3,25,25,30,1355.899072,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s112/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_112/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s112/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_112/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s112
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,113,final feasible rank 0-3,27,27,30,1343.035889,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s113/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_113/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s113/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_113/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s113
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,114,final feasible rank 0-3,23,23,30,1380.775165,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s114/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_114/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s114/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_114/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s114
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,115,final feasible rank 0-3,23,23,30,1310.288535,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s115/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_115/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s115/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_115/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s115
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,116,final feasible rank 0-3,27,27,30,1322.232185,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s116/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_116/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s116/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_116/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s116
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,117,final feasible rank 0-3,22,22,30,1281.066467,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s117/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_117/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s117/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_117/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s117
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,118,final feasible rank 0-3,25,25,30,1384.895019,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s118/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_118/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s118/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_118/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s118
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,119,final feasible rank 0-3,22,22,30,1380.371117,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s119/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_119/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s119/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_119/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s119
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,120,final feasible rank 0-3,22,22,30,1390.949525,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s120/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_120/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s120/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_120/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s120
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,121,final feasible rank 0-3,25,25,30,1339.667047,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s121/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_121/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s121/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_121/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s121
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,122,final feasible rank 0-3,26,26,30,1242.046658,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s122/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_122/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s122/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_122/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s122
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,123,final feasible rank 0-3,21,21,30,1291.752066,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s123/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_123/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s123/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_123/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s123
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,124,final feasible rank 0-3,22,22,30,1284.761281,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s124/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_124/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s124/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_124/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s124
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,125,final feasible rank 0-3,25,25,30,1323.587619,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s125/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_125/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s125/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_125/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s125
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,126,final feasible rank 0-3,23,23,30,1295.219973,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s126/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_126/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s126/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_126/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s126
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,127,final feasible rank 0-3,22,22,30,1342.657613,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s127/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_127/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s127/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_127/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s127
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,128,final feasible rank 0-3,24,24,30,1299.43351,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s128/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_128/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s128/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_128/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s128
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,129,final feasible rank 0-3,27,27,30,1223.601546,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s129/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_129/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s129/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_129/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s129
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Narrow_AW_4,130,final feasible rank 0-3,22,22,30,1281.199381,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s130/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_130/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_N_AW4__s130/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_130/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_N_AW4__s130
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Wide_AW_5,101,final feasible rank 0-3,23,23,30,1201.061489,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s101/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_101/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s101/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_101/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_W_AW5__s101
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Wide_AW_5,102,final feasible rank 0-3,26,26,30,1191.262462,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s102/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_102/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s102/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_102/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_W_AW5__s102
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Wide_AW_5,103,final feasible rank 0-3,24,24,30,1190.718152,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s103/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_103/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s103/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_103/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_W_AW5__s103
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Wide_AW_5,104,final feasible rank 0-3,21,21,30,1248.912247,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s104/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_104/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s104/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_104/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_W_AW5__s104
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Wide_AW_5,105,final feasible rank 0-3,20,20,30,1196.894276,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s105/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_105/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s105/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_105/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_W_AW5__s105
phase11,random_restart_bs,phase11,random_restart_bs,p11/rrbs,Gyorgy-KOVACS_WH_Wide_AW_5,106,final feasible rank 0-3,21,21,30,1197.725201,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s106/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_106/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/rrbs/p11__rrbs__KOV_WH_W_AW5__s106/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_106/run_metadata.json,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_W_AW5__s106
