scope,comparison_group,instance,metric,method1,method2,n_pairs,wilcoxon_statistic,p_value_raw,zero_method,alternative,preferred_direction,rank_biserial_method1_preferred,method1_wins,ties,method1_losses,method1_win_proportion,tie_proportion,method1_loss_proportion,raw_mean_difference_method1_minus_method2,holm_family,p_value_holm
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,V0_full_proposed,V4_no_symmetry_breaking,30,20.5,0.4752458321391806,wilcox,two-sided,descriptive_no_preferred_direction,,3,20,7,0.1,0.6666666666666666,0.23333333333333334,-0.017072696588736624,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.9504916642783612
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,V0_full_proposed,V5_random_feasible_start_spacing,30,91.0,0.054254074151239305,wilcox,two-sided,descriptive_no_preferred_direction,,7,5,18,0.23333333333333334,0.16666666666666666,0.6,-0.1306300877949114,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.21701629660495722
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,V0_full_proposed,V1_fixed_sorting,30,109.0,0.5673700628763847,wilcox,two-sided,higher,0.1383399209486166,11,8,11,0.36666666666666664,0.26666666666666666,0.36666666666666664,0.3,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,V0_full_proposed,V2_fixed_weights,30,22.5,1.0,wilcox,two-sided,higher,0.0,5,21,4,0.16666666666666666,0.7,0.13333333333333333,0.0,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,V0_full_proposed,V3_uniform_mutation,30,110.5,0.6016935966324231,wilcox,two-sided,higher,0.12648221343873517,14,8,8,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.3,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,V0_full_proposed,V4_no_symmetry_breaking,30,97.0,0.3344098508618303,wilcox,two-sided,higher,0.233201581027668,15,8,7,0.5,0.26666666666666666,0.23333333333333334,0.3333333333333333,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,V0_full_proposed,V5_random_feasible_start_spacing,30,97.0,0.0455134066467354,wilcox,two-sided,higher,-0.4472934472934473,9,4,17,0.3,0.13333333333333333,0.5666666666666667,-2.2,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.227567033233677
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,V0_full_proposed,V1_fixed_sorting,30,32.0,5.144625902175903e-06,wilcox,two-sided,lower,0.8623655913978494,25,0,5,0.8333333333333334,0.0,0.16666666666666666,-234.77295210000003,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",2.5723129510879517e-05
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,V0_full_proposed,V2_fixed_weights,30,197.0,0.4771064817905426,wilcox,two-sided,lower,0.15268817204301074,12,0,18,0.4,0.0,0.6,-14.438487400000035,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.4771064817905426
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,V0_full_proposed,V3_uniform_mutation,30,168.0,0.19092952087521553,wilcox,two-sided,lower,-0.27741935483870966,13,0,17,0.43333333333333335,0.0,0.5666666666666667,40.67381753333331,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.38185904175043106
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,V0_full_proposed,V4_no_symmetry_breaking,30,49.0,4.968419671058655e-05,wilcox,two-sided,lower,-0.789247311827957,5,0,25,0.16666666666666666,0.0,0.8333333333333334,160.56155933666665,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.0001987367868423462
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,V0_full_proposed,V5_random_feasible_start_spacing,30,73.0,0.0006084088236093521,wilcox,two-sided,lower,-0.6860215053763441,9,0,21,0.3,0.0,0.7,169.81826860666658,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.0018252264708280563
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,V0_full_proposed,V1_fixed_sorting,30,5.0,0.019630657257290667,wilcox,two-sided,higher,0.7777777777777778,8,21,1,0.26666666666666666,0.7,0.03333333333333333,0.04388997511789475,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.09815328628645334
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,V0_full_proposed,V2_fixed_weights,30,0.0,0.31731050786291415,wilcox,two-sided,higher,-1.0,0,29,1,0.0,0.9666666666666667,0.03333333333333333,-0.006269996445413536,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.5010215875696973
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,V0_full_proposed,V3_uniform_mutation,30,0.0,0.10247043485974937,wilcox,two-sided,higher,1.0,3,27,0,0.1,0.9,0.0,0.018103631638637294,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.40988173943899747
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,V0_full_proposed,V4_no_symmetry_breaking,30,4.0,0.16700719585656576,wilcox,two-sided,higher,0.6190476190476191,5,24,1,0.16666666666666666,0.8,0.03333333333333333,0.04970911715306525,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.5010215875696973
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,V0_full_proposed,V5_random_feasible_start_spacing,30,4.5,0.19436591080310905,wilcox,two-sided,higher,0.5714285714285714,5,24,1,0.16666666666666666,0.8,0.03333333333333333,0.01283525476071657,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.5010215875696973
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,V0_full_proposed,V1_fixed_sorting,30,5.0,0.019630657257290667,wilcox,two-sided,lower,0.7777777777777778,8,21,1,0.26666666666666666,0.7,0.03333333333333333,-0.014295489303226112,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.09815328628645334
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,V0_full_proposed,V2_fixed_weights,30,0.0,0.31731050786291415,wilcox,two-sided,lower,-1.0,0,29,1,0.0,0.9666666666666667,0.03333333333333333,0.0020422127576037305,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.3887318216062181
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,V0_full_proposed,V3_uniform_mutation,30,0.0,0.10247043485974937,wilcox,two-sided,lower,1.0,3,27,0,0.1,0.9,0.0,-0.006309926240468615,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.3074113045792481
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,V0_full_proposed,V4_no_symmetry_breaking,30,2.0,0.07074986707637762,wilcox,two-sided,lower,0.8095238095238095,5,24,1,0.16666666666666666,0.8,0.03333333333333333,-0.0274251325057097,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.2829994683055105
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,V0_full_proposed,V5_random_feasible_start_spacing,30,4.5,0.19436591080310905,wilcox,two-sided,lower,0.5714285714285714,5,24,1,0.16666666666666666,0.8,0.03333333333333333,-0.004763881950059579,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.3887318216062181
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,osd,V0_full_proposed,V1_fixed_sorting,30,5.0,0.019630657257290667,wilcox,two-sided,descriptive_no_preferred_direction,,8,21,1,0.26666666666666666,0.7,0.03333333333333333,0.022694181789336163,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.09815328628645334
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,osd,V0_full_proposed,V2_fixed_weights,30,0.0,0.31731050786291415,wilcox,two-sided,descriptive_no_preferred_direction,,0,29,1,0.0,0.9666666666666667,0.03333333333333333,-0.0032420259699051657,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Wide_AW_5",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,osd,V0_full_proposed,V3_uniform_mutation,30,1.0,0.27630291733748347,wilcox,two-sided,descriptive_no_preferred_direction,,2,27,1,0.06666666666666667,0.9,0.03333333333333333,0.005726836346032451,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Wide_AW_5",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,osd,V0_full_proposed,V4_no_symmetry_breaking,30,10.0,0.9153452831107657,wilcox,two-sided,descriptive_no_preferred_direction,,2,24,4,0.06666666666666667,0.8,0.13333333333333333,0.0013828860325954837,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Wide_AW_5",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,osd,V0_full_proposed,V5_random_feasible_start_spacing,30,7.5,0.5164122683960384,wilcox,two-sided,descriptive_no_preferred_direction,,3,24,3,0.1,0.8,0.1,0.0015144311875557649,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Wide_AW_5",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,V0_full_proposed,V1_fixed_sorting,30,160.5,0.9567914748091901,wilcox,two-sided,higher,0.012307692307692308,13,5,12,0.43333333333333335,0.16666666666666666,0.4,0.23333333333333334,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Wide_AW_5",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,V0_full_proposed,V2_fixed_weights,30,84.0,0.09798560753462318,wilcox,two-sided,higher,0.391304347826087,15,7,8,0.5,0.23333333333333334,0.26666666666666666,0.8666666666666667,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.37679630475778886
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,V0_full_proposed,V3_uniform_mutation,30,145.0,0.8849180066009522,wilcox,two-sided,higher,0.03333333333333333,13,6,11,0.43333333333333335,0.2,0.36666666666666664,0.1,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Wide_AW_5",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,V0_full_proposed,V4_no_symmetry_breaking,30,90.0,0.049233381543725446,wilcox,two-sided,higher,0.4461538461538462,17,5,8,0.5666666666666667,0.16666666666666666,0.26666666666666666,0.9666666666666667,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.24616690771862723
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,V0_full_proposed,V5_random_feasible_start_spacing,30,110.0,0.09419907618944721,wilcox,two-sided,higher,0.3732193732193732,15,4,11,0.5,0.13333333333333333,0.36666666666666664,1.0333333333333334,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.37679630475778886
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,V0_full_proposed,V1_fixed_sorting,30,209.0,0.6408254038542509,wilcox,two-sided,lower,-0.1010752688172043,19,0,11,0.6333333333333333,0.0,0.36666666666666664,267.3897887666666,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.6408254038542509
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,V0_full_proposed,V2_fixed_weights,30,158.0,0.12935307621955872,wilcox,two-sided,lower,-0.3204301075268817,13,0,17,0.43333333333333335,0.0,0.5666666666666667,429.2645286666667,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.25870615243911743
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,V0_full_proposed,V3_uniform_mutation,30,64.0,0.0002562887966632843,wilcox,two-sided,lower,-0.7247311827956989,7,0,23,0.23333333333333334,0.0,0.7666666666666667,557.8156202666665,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Wide_AW_5",0.0007688663899898529
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,V0_full_proposed,V4_no_symmetry_breaking,30,39.0,1.3966113328933716e-05,wilcox,two-sided,lower,-0.832258064516129,7,0,23,0.23333333333333334,0.0,0.7666666666666667,567.8409731,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Wide_AW_5",6.983056664466858e-05
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,V0_full_proposed,V5_random_feasible_start_spacing,30,41.0,1.8244609236717224e-05,wilcox,two-sided,lower,-0.8236559139784946,5,0,25,0.16666666666666666,0.0,0.8333333333333334,569.3638357833332,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Wide_AW_5",7.29784369468689e-05
