comparison_group,method_or_variant,instance,metric,n,mean,std,median,iqr,min,max,sampling_unit,independence_note
phase12b,V5_random_feasible_start_spacing,AT_S_comercial_layout_AW_3,osd,30,0.3618086176339368,0.12071242792526368,0.3208584423616894,0.062185634347372676,0.26544010344067054,0.6112636657999595,seed within one instance,
phase12b,V5_random_feasible_start_spacing,AT_S_comercial_layout_AW_3,nondominated_solution_count,30,4.333333333333333,0.9942362632324557,4.0,1.0,2.0,6.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,AT_S_comercial_layout_AW_3,archive_size_rank_0_3,30,27.233333333333334,4.987455527990015,27.0,6.0,17.0,36.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,30,27.233333333333334,4.987455527990015,27.0,6.0,17.0,36.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,AT_S_comercial_layout_AW_3,runtime_seconds,30,94.31636563666667,12.239424041976331,94.8481407,13.203539849999999,70.5846546,121.1290694,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,30,0.6903125204133039,0.28621123599939013,0.5587846669794401,0.5604806839979077,0.22701376963829023,1.3310000000000004,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,30,0.45043120271725107,0.24009511409365747,0.596021022994121,0.45734696800132235,0.0,0.934208966106792,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,30,0.2502048404922683,0.2031910048381583,0.35365748436381755,0.422426945575441,0.0,0.5703801896970331,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Narrow_AW_4,nondominated_solution_count,30,2.2666666666666666,1.1426929274467315,2.0,2.0,1.0,4.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Narrow_AW_4,archive_size_rank_0_3,30,24.033333333333335,3.9869038487089914,23.0,5.75,17.0,32.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,30,24.033333333333335,3.9869038487089914,23.0,5.75,17.0,32.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,30,1192.1749959933334,170.43561012617033,1230.1168965000002,208.92966124999998,801.3555184,1464.370245,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,30,1.2285852933229224,0.05730547959196258,1.247690544529053,0.0,1.0595906511666469,1.247690544529053,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,30,0.006806094707663309,0.01864252524126037,0.0,0.0,0.0,0.06126638272811191,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Wide_AW_5,osd,30,0.2951196638879597,0.036584323758243574,0.29987612104542066,0.0,0.2026153419482657,0.37442043232923916,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Wide_AW_5,nondominated_solution_count,30,2.8333333333333335,0.3790490217894517,3.0,0.0,2.0,3.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Wide_AW_5,archive_size_rank_0_3,30,19.666666666666668,2.454177765718516,20.0,3.75,15.0,25.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,30,19.666666666666668,2.454177765718516,20.0,3.75,15.0,25.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,30,1228.9942189499998,151.3522719472129,1249.6382995,173.65413200000012,802.984692,1482.486353,seed within one instance,
phase12b,V5_random_feasible_start_spacing,demo_layout_door_left_AW_2,hypervolume,30,1.0170958002645503,0.22618585958485776,0.9215218253968256,0.4536326884920636,0.7855952380952382,1.3260089285714287,seed within one instance,
phase12b,V5_random_feasible_start_spacing,demo_layout_door_left_AW_2,igd_plus,30,0.16520711171417007,0.1317273271341028,0.1894839267536697,0.2634020248990467,0.0,0.30090202489904666,seed within one instance,
phase12b,V5_random_feasible_start_spacing,demo_layout_door_left_AW_2,osd,30,0.1429212171782402,0.161809423303794,0.0,0.33497877843370905,0.0,0.3353458610123654,seed within one instance,
phase12b,V5_random_feasible_start_spacing,demo_layout_door_left_AW_2,nondominated_solution_count,30,2.033333333333333,1.1885468767200222,1.0,2.0,1.0,4.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,demo_layout_door_left_AW_2,archive_size_rank_0_3,30,18.6,5.096313745552117,17.0,6.25,10.0,30.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,30,18.6,5.096313745552117,17.0,6.25,10.0,30.0,seed within one instance,
phase12b,V5_random_feasible_start_spacing,demo_layout_door_left_AW_2,runtime_seconds,30,877.42607927,105.39030597066944,866.2216071,94.62116164999998,571.9614793,1081.340803,seed within one instance,
